,CEP,latitude,longitude,valor_total,contagem,bairro_dominante
6607,41920170,-12.9777334,-38.501648,1895.6999999999998,6,STA CRUZ
6608,41600065,-12.9430741,-38.3402413,2870.9,5,STELLA MARIS
6609,40352040,-12.9777334,-38.501648,87676.87,3,FAZ GRANDE DO RETIRO
6610,41195216,-12.9447332,-38.4595299,512.4,3,BARREIRAS
6611,41215470,-12.9777334,-38.501648,689.2,1,SUSSUARANA
6612,41611660,-12.9777334,-38.501648,8976.67,5,NOVA BRASILIA DE ITAPUA
6613,40285700,-12.9777334,-38.501648,91.98,1,BROTAS
6614,41950362,-13.0094848,-38.5019093,2170.58,3,RIO VERMELHO
6615,41706710,-12.9781017,-38.4278574,4066.24,6,BOCA DO RIO
6616,40286300,-12.9777334,-38.501648,29353.09,7,BROTAS
6617,40349410,-12.9777334,-38.501648,1471.32,1,AT DO PERU
6618,41510840,-12.9777334,-38.501648,2241.75,3,S CRISTOVAO
6619,40250480,-12.9777334,-38.501648,160.23,2,COSME DE FARIAS
6620,41213845,-12.9309576,-38.44629750000001,351.32,2,SUSSUARANA
6621,41510867,-12.9777334,-38.501648,575.84,8,S CRISTOVAO
6622,40024125,-12.9765864,-38.5108243,2472.0699999999997,2,BARROQUINHA
6623,40352420,-12.9777334,-38.501648,658.78,1,FAZ GRANDE DO RETIRO
6624,41480210,-12.9220188,-38.3753376,21184.7,1,MUSSURUNGA II
6625,40470200,-12.9777334,-38.501648,2560.7700000000004,2,LOBATO
6626,41386670,-12.9777334,-38.501648,215.74,3,SETE DE ABRIL
6627,41300510,-12.8600104,-38.4351765,20695.559999999998,6,VALERIA
6628,40352430,-12.9777334,-38.501648,2351.06,1,FAZ GRANDE DO RETIRO
6629,41336590,-12.8978582,-38.4313384,1167.71,1,CAJAZEIRAS VI
6630,41180605,-12.9581382,-38.4477599,815.84,2,SABOEIRO
6631,40434480,-12.9268774,-38.4927148,429.05,1,MASSARANDUBA
6632,40323285,-12.9523222,-38.4802285,820.25,2,IAPI
6633,40717625,-12.8949324,-38.4890988,868.28,1,PLATAFORMA
6634,40335301,-12.9777334,-38.501648,678.52,1,PERO VAZ
6635,41270302,-12.9219102,-38.4692139,1136.63,1,CAMPINAS DE PIRAJA
6636,40490102,-12.9037595,-38.4757291,43933.47,1,S JOAO DO CABRITO
6637,40725090,-12.8749522,-38.4773488,338.16999999999996,2,PR GRANDE
6638,41210340,-12.9777334,-38.501648,667.3,1,TANCREDO NEVES
6639,41275168,-12.9777334,-38.501648,29.05,1,CAMPINAS DE PIRAJA
6640,40081300,-12.9777334,-38.501648,1128.38,2,VITORIA
6641,41185165,-12.9508175,-38.4614984,410.53,2,S GONCALO
6642,40327520,-12.9777334,-38.501648,7320.35,3,LIBERDADE
6643,40313505,-12.9669209,-38.4851566,252.55,1,CIDADE NOVA
6644,40130120,-12.9777334,-38.501648,164.47,1,BARRA
6645,41185330,-12.9777334,-38.501648,1637.19,3,S GONCALO
6646,41620830,-12.9777334,-38.501648,8463.4,8,ITAPUA
6647,40330260,-12.9777334,-38.501648,1135.03,1,IAPI
6648,40760750,-12.9777334,-38.501648,923.26,2,COUTOS
6649,40470080,-12.9153763,-38.4825283,21046.449999999997,4,LOBATO
6650,41214710,-12.9334169,-38.4423641,66.74,1,SUSSUARANA
6651,41298860,-12.9777334,-38.501648,63.34,1,BOCA DA MATA DE VALERIA
6652,41250265,-12.9265106,-38.4346627,652.76,2,S MARCOS
6653,42500092,-12.9777334,-38.501648,4391.25,1,SANTANA ILHA DE MARE
6654,41235020,-12.9777334,-38.501648,568.24,3,PAU DA LIMA
6655,41345640,-12.9777334,-38.501648,84.49,1,FAZ GRANDE IV
6656,41120290,-12.9777334,-38.501648,6058.34,4,PERNAMBUES
6657,40480100,-12.9190111,-38.4761214,6426.65,7,LOBATO
6658,41290760,-12.9777334,-38.501648,12.72,1,PIRAJA
6659,40301430,-12.9777334,-38.501648,10384.52,7,STO ANTONIO
6660,41280168,-12.9777334,-38.501648,75.29,1,MAL RONDON
6661,40420120,-12.9777334,-38.501648,2869.45,4,RIBEIRA
6662,40315465,-12.9642744,-38.482641,1878.08,5,PAU MIUDO
6663,40352210,-12.9398287,-38.4785857,174.54000000000002,3,FAZ GRANDE DO RETIRO
6664,41262035,-12.9274158,-38.408652,520.77,2,VL 2 DE JULHO
6665,40470132,-12.9216719,-38.4821997,892.08,2,LOBATO
6666,41510732,-12.9160624,-38.3460568,184.93,1,S CRISTOVAO
6667,40255620,-12.9777334,-38.501648,50.32,1,MATATU
6668,40470170,-12.9777334,-38.501648,1170.81,2,LOBATO
6669,40725010,-12.8750389,-38.4783393,1757.4099999999999,6,PR GRANDE
6670,41310330,-12.9777334,-38.501648,23370.53,4,AGUAS CLARAS
6671,41300220,-12.9777334,-38.501648,6465.200000000001,5,VALERIA
6672,40290180,-12.9777334,-38.501648,3922.34,6,ACUPE DE BROTAS
6673,40484310,-12.9159019,-38.47529,52511.83,8,AT DO CABRITO
6674,40313495,-12.9645551,-38.4845413,3326434.1399999997,5,CIDADE NOVA
6675,40713030,-12.9777334,-38.501648,100607.12000000001,2,ITACARANHA
6676,40251160,-12.9777334,-38.501648,2352.17,3,COSME DE FARIAS
6677,40226160,-12.9777334,-38.501648,198.4,1,AT DAS POMBAS
6678,40393280,-12.9777334,-38.501648,378.81,1,CAPELINHA
6679,41345520,-12.9777334,-38.501648,1117.28,2,CAJAZEIRAS
6680,40226185,-13.0011302,-38.515292,167.46,1,AT DAS POMBAS
6681,41120560,-12.9777334,-38.501648,8515.81,2,PERNAMBUES
6682,40415170,-12.9777334,-38.501648,4114.46,3,BONFIM
6683,40040330,-12.9777334,-38.501648,7620.219999999999,3,NAZARE
6684,41927730,-12.9777334,-38.501648,891.84,1,STA CRUZ
6685,40760620,-12.9777334,-38.501648,3335.24,7,COUTOS
6686,40313510,-12.9777334,-38.501648,1900.3700000000001,4,CIDADE NOVA
6687,41630275,-12.9527846,-38.3544312,21684.07,4,ITAPUA
6688,40368275,-12.9466263,-38.4926558,4765.799999999999,4,LIBERDADE
6689,41230345,-12.918263,-38.4510786,1621.6,4,JD CAJAZEIRAS
6690,40430340,-12.9777334,-38.501648,108.88,2,VL RUY BARBOSA
6691,41300560,-12.9777334,-38.501648,35698.700000000004,3,VALERIA
6692,40015070,-12.9777334,-38.501648,3979.67,4,COMERCIO
6693,41204120,-12.9777334,-38.501648,192.43,2,ARRAIAL DO RETIRO
6694,40735180,-12.9777334,-38.501648,850.1800000000001,3,PERIPERI
6695,41710725,-12.9765586,-38.4279682,3783.34,9,BOCA DO RIO
6696,40483250,-12.9777334,-38.501648,2808.96,3,LOBATO
6697,41342654,-12.9777334,-38.501648,639.8100000000001,3,CAJAZEIRAS
6698,41710870,-12.9777334,-38.501648,34.28,1,BOCA DO RIO
6699,40349670,-12.9777334,-38.501648,333.11,2,AT DO PERU
6700,41250427,-12.9345642,-38.4177216,6228.77,4,S MARCOS
6701,41310667,-12.8851098,-38.4339251,156.16,1,AGUAS CLARAS
6702,41338220,-12.9777334,-38.501648,75.44,1,CAJAZEIRAS
6703,41295050,-12.9777334,-38.501648,94.72,1,PIRAJA
6704,40415031,-12.9777334,-38.501648,784.47,1,BONFIM
6705,41900845,-13.0111141,-38.4723222,257.68,1,AMARALINA
6706,41207345,-12.9427824,-38.44440669999999,323.62,1,TANCREDO NEVES
6707,40352010,-12.9356256,-38.4822609,1411.63,4,FAZ GRANDE DO RETIRO
6708,40100055,-12.9901231,-38.509381,2519.77,1,GARCIA
6709,41207070,-12.9777334,-38.501648,1190.2800000000002,2,TANCREDO NEVES
6710,40715742,-12.9777334,-38.501648,3110.93,1,ITACARANHA
6711,41650640,-12.9777334,-38.501648,12549.13,1,PIATA
6712,41185080,-12.9512069,-38.4699604,5250.49,2,S GONCALO
6713,40335100,-12.9777334,-38.501648,2084.14,3,PERO VAZ
6714,41390440,-12.9777334,-38.501648,333.44,2,VL CANARIA
6715,40440090,-12.9777334,-38.501648,255.72,1,CAM DE AREIA
6716,41336260,-12.9777334,-38.501648,2219.9300000000003,2,CAJAZEIRAS
6717,41681045,-12.9777334,-38.501648,287402.68000000005,3,PATAMARES
6718,40484750,-12.9777334,-38.501648,585.35,1,AT DO CABRITO
6719,40715374,-12.9777334,-38.501648,678.53,1,RIO SENA
6720,40230290,-12.9777334,-38.501648,2861.95,2,FEDERACAO
6721,41810020,-12.9777334,-38.501648,14281.48,4,PITUBA
6722,41200500,-12.9777334,-38.501648,86.42,2,ENGOMADEIRA
6723,40715520,-12.9777334,-38.501648,70.07,1,RIO SENA
6724,41350340,-12.9777334,-38.501648,1432.15,3,NOVA BRASILIA
6725,41710880,-12.9777334,-38.501648,12100.660000000002,3,BOCA DO RIO
6726,40230093,-13.0001766,-38.5000471,3810.08,5,FEDERACAO
6727,40070070,-12.9777334,-38.501648,10388.91,6,BARRIS
6728,40240850,-12.9777334,-38.501648,14033.689999999999,7,ENGENHO VELHO DE BROTAS
6729,41490472,-12.9191164,-38.369444,4658.09,2,MUSSURUNGA I
6730,41230490,-12.9199202,-38.45100619999999,2803.5499999999997,3,JD CAJAZEIRAS
6731,41225110,-12.9307651,-38.4588692,2069.42,3,MATA ESCURA
6732,40713075,-12.8903447,-38.4862399,1195.91,3,ITACARANHA
6733,40040460,-12.9777334,-38.501648,758.44,2,NAZARE
6734,41490206,-12.9160985,-38.3674304,24574.210000000003,3,MUSSURUNGA I
6735,41905715,-13.0071955,-38.4706998,1263.53,3,NORDESTE
6736,41290400,-12.9777334,-38.501648,8874.94,5,PIRAJA
6737,40313447,-12.9600279,-38.4876716,192.23,2,CIDADE NOVA
6738,40335590,-12.9528888,-38.4918002,86.91,1,PERO VAZ
6739,40015060,-12.9777334,-38.501648,1729.84,2,COMERCIO
6740,41925325,-13.0036476,-38.4734483,1055.55,1,STA CRUZ
6741,40830635,-12.8430352,-38.4630714,3970.3,3,PARIPE
6742,41230035,-12.9253365,-38.4611967,712.96,2,GJA RURAIS PRESIDENTE VARGAS
6743,41620325,-12.952947,-38.3605205,618.96,1,ITAPUA
6744,41120420,-12.9777334,-38.501648,6799.78,4,PERNAMBUES
6745,41306730,-12.9777334,-38.501648,150.03,3,NOVA BRASILIA DE VALERIA
6746,40390190,-12.9777334,-38.501648,687.23,2,S CAETANO
6747,40720292,-12.8625125,-38.4659618,15.86,1,PERIPERI
6748,41216020,-12.9777334,-38.501648,1656.8400000000001,2,SUSSUARANA
6749,40230150,-12.9777334,-38.501648,6117.91,1,FEDERACAO
6750,41275480,-12.9777334,-38.501648,2077.76,3,CAMPINAS DE PIRAJA
6751,41227310,-12.9302168,-38.4676644,16.75,1,CALABETAO
6752,41350415,-12.9219259,-38.4154722,133.01,2,NOVA BRASILIA
6753,40717344,-12.9777334,-38.501648,992.53,1,PLATAFORMA
6754,40731615,-12.8488188,-38.4568972,50.01,1,FAZ COUTOS
6755,41370010,-12.9777334,-38.501648,255.20999999999998,2,JD NOVA ESPERANCA
6756,40350090,-12.939599,-38.474441,204.94,1,FAZ GRANDE DO RETIRO
6757,40484825,-12.911889,-38.4745629,1636.65,3,AT DO CABRITO
6758,41905430,-12.9777334,-38.501648,2838.49,5,NORDESTE
6759,41630045,-12.9260383,-38.3576477,948.42,2,ITAPUA
6760,41100700,-12.9777334,-38.501648,7687.56,4,PERNAMBUES
6761,40105970,-12.9777334,-38.501648,589.28,4,GARCIA
6762,41940890,-12.9777334,-38.501648,1092.93,2,RIO VERMELHO
6763,40260315,-12.977125,-38.4866878,88.28,2,LUIS ANSELMO
6764,41207125,-12.9476682,-38.4511322,1280.2,6,TANCREDO NEVES
6765,40300305,-12.9683234,-38.4962514,8162.66,6,BX DE QUINTAS
6766,40140250,-12.9777334,-38.501648,34166.16,8,BARRA
6767,40750355,-12.9777334,-38.501648,73.25,1,COUTOS
6768,41207310,-12.9488434,-38.44989450000001,29044.36,13,TANCREDO NEVES
6769,40450735,-12.9348139,-38.494923,774.63,1,URUGUAI
6770,40230094,-13.0004869,-38.4989532,3466.0299999999997,4,FEDERACAO
6771,40725410,-12.8753957,-38.4627199,154.57999999999998,2,PR GRANDE
6772,40325740,-12.9777334,-38.501648,118.63,1,LIBERDADE
6773,41386725,-12.9130951,-38.4338865,111.52,1,SETE DE ABRIL
6774,41207050,-12.9777334,-38.501648,145.19,1,TANCREDO NEVES
6775,41900340,-12.9777334,-38.501648,1860.8700000000001,4,AMARALINA
6776,41320720,-12.9777334,-38.501648,1430.01,1,CASTELO BRANCO
6777,41510585,-12.9166854,-38.3471147,6173.33,1,S CRISTOVAO
6778,40470290,-12.9183945,-38.4809677,144.59,1,LOBATO
6779,40810690,-12.9777334,-38.501648,6357.79,5,PARIPE
6780,40710037,-12.883437,-38.4812963,6081.43,4,ESCADA
6781,41490458,-12.9159322,-38.3614605,248.01,1,MUSSURUNGA I
6782,41385665,-12.9110924,-38.4286381,231.69,1,SETE DE ABRIL
6783,40470128,-12.9235931,-38.484828,154.16,1,LOBATO
6784,41207330,-12.9777334,-38.501648,24128.22,1,TANCREDO NEVES
6785,40310040,-12.9777334,-38.501648,1820.25,6,PAU MIUDO
6786,42500084,-12.9777334,-38.501648,37.7,1,SANTANA ILHA DE MARE
6787,41925815,-13.0082371,-38.4796535,1291.99,2,STA CRUZ
6788,41640410,-12.951039,-38.3571988,113.69,1,ITAPUA
6789,41211795,-12.9436372,-38.4427384,1579.05,1,ARENOSO
6790,40230615,-12.9924826,-38.50223769999999,2077.75,1,FEDERACAO
6791,41120105,-12.9703245,-38.4540213,689.06,1,PERNAMBUES
6792,41213625,-12.9337339,-38.4386453,90.41,1,SUSSUARANA
6793,40484355,-12.9777334,-38.501648,2878.95,3,AT DO CABRITO
6794,40711086,-12.8861856,-38.478885,35.55,1,AT DA TEREZINHA
6795,41301355,-12.861512,-38.4286929,130.07,2,VALERIA
6796,40484125,-12.9083874,-38.4752769,68.78,1,AT DO CABRITO
6797,41370525,-12.9090849,-38.4180344,553.42,1,JD NOVA ESPERANCA
6798,41620235,-12.9374506,-38.36349,13.15,1,ITAPUA
6799,40810030,-12.9777334,-38.501648,2505.3100000000004,6,PARIPE
6800,41500055,-12.9193646,-38.3486656,2264.11,5,S CRISTOVAO
6801,40240160,-12.9777334,-38.501648,2467.17,6,ENGENHO VELHO DE BROTAS
6802,41510770,-12.9777334,-38.501648,360.22,1,S CRISTOVAO
6803,40335135,-12.9550327,-38.4851566,723.93,2,PERO VAZ
6804,40353730,-12.9777334,-38.501648,752.63,1,FAZ GRANDE DO RETIRO
6805,40335885,-12.9518867,-38.4857315,22.08,1,PERO VAZ
6806,41350300,-12.9265735,-38.4086589,1522.27,3,NOVA BRASILIA
6807,40750304,-12.9777334,-38.501648,807.92,1,COUTOS
6808,40800020,-12.9777334,-38.501648,8265.15,1,PARIPE
6809,40490232,-12.9025195,-38.477236,691.39,1,S JOAO DO CABRITO
6810,41297450,-12.9777334,-38.501648,1257.48,1,PIRAJA
6811,40390315,-12.932292,-38.4800713,2162.84,6,S CAETANO
6812,41345127,-12.9777334,-38.501648,1226.46,3,BOCA DA MATA
6813,41515356,-12.9298273,-38.3789845,64.24,1,BAIRRO DA PAZ
6814,41650020,-12.9777334,-38.501648,2349.1499999999996,3,PIATA
6815,41390065,-12.9104609,-38.4435549,1534.83,4,VL CANARIA
6816,40710710,-12.8976782,-38.4908234,3206.52,5,PLATAFORMA
6817,41305010,-12.8778742,-38.4350068,638.99,1,VALERIA
6818,40279200,-12.9777334,-38.501648,1089.54,1,PRQ BELA VISTA
6819,40352585,-12.9376416,-38.4807468,2117.04,3,FAZ GRANDE DO RETIRO
6820,41130100,-12.9777334,-38.501648,2162.7,4,PERNAMBUES
6821,41315032,-12.9059379,-38.4435441,4649.62,10,D AVELAR
6822,41340215,-12.8920854,-38.4117511,10038.9,8,CAJAZEIRAS
6823,40720374,-12.9777334,-38.501648,852.74,2,PERIPERI
6824,41611120,-12.9777334,-38.501648,1138.85,3,NOVA BRASILIA DE ITAPUA
6825,41630625,-12.9348882,-38.3666989,768.19,2,ITAPUA
6826,41630410,-12.9376071,-38.3589231,1324.34,2,ITAPUA
6827,40391100,-12.9777334,-38.501648,66.19,1,S CAETANO
6828,41185360,-12.9777334,-38.501648,997.62,3,S GONCALO
6829,40760396,-12.8502267,-38.4724249,281.18,1,COUTOS
6830,41213263,-12.9777334,-38.501648,1957.32,4,SUSSUARANA
6831,41615370,-12.9777334,-38.501648,911.0899999999999,4,AT DO COQUEIRINHO
6832,40155020,-12.9777334,-38.501648,2248.64,2,JD APIPEMA
6833,41490191,-12.9777334,-38.501648,1047.44,2,MUSSURUNGA I
6834,41510074,-12.9777334,-38.501648,272.01,1,S CRISTOVAO
6835,41321030,-12.9777334,-38.501648,9707.66,2,CASTELO BRANCO
6836,41710735,-12.9777334,-38.501648,2013.88,1,BOCA DO RIO
6837,40295500,-12.9777334,-38.501648,9612.1,1,HORTO FLORESTAL
6838,41200350,-12.9777334,-38.501648,874.99,2,ENGOMADEIRA
6839,41900070,-12.9777334,-38.501648,317.91,1,AMARALINA
6840,40711020,-12.9777334,-38.501648,25153.21,3,AT DA TEREZINHA
6841,41307610,-13.00742,-38.486752,880.54,3,NOVA BRASILIA DE VALERIA
6842,41500083,-12.9196376,-38.349912,106.89,2,S CRISTOVAO
6843,41342628,-12.9050703,-38.40606229999999,121.62,1,CAJAZEIRAS
6844,41305190,-12.9777334,-38.501648,641.96,1,VALERIA
6845,41290620,-12.9777334,-38.501648,107.03,1,PIRAJA
6846,41311476,-12.8951945,-38.4378577,500.53,1,AGUAS CLARAS
6847,40327500,-12.9777334,-38.501648,1931.18,3,LIBERDADE
6848,40325820,-12.9777334,-38.501648,1726.63,3,LIBERDADE
6849,41260230,-12.9777334,-38.501648,6996.969999999999,6,CANABRAVA
6850,41610625,-12.9322205,-38.3585534,5131.8,3,ITAPUA
6851,41610145,-12.9361336,-38.3625026,6470.639999999999,3,ITAPUA
6852,41307065,-12.8474941,-38.4516379,4334.78,1,NOVA BRASILIA DE VALERIA
6853,41100560,-12.9777334,-38.501648,7021.47,4,PERNAMBUES
6854,41925510,-13.0001917,-38.4771893,2291.67,2,STA CRUZ
6855,40470090,-12.9138214,-38.4812141,4433.65,3,LOBATO
6856,40390120,-12.9777334,-38.501648,106.54,1,S CAETANO
6857,41300190,-12.9777334,-38.501648,13491.94,4,VALERIA
6858,41340290,-12.9777334,-38.501648,20282.07,2,CAJAZEIRAS
6859,40327450,-12.9777334,-38.501648,920.28,3,LIBERDADE
6860,40300630,-12.9777334,-38.501648,3797.16,10,MACAUBAS
6861,41230300,-12.9777334,-38.501648,331.26,1,JD CAJAZEIRAS
6862,41210360,-12.9777334,-38.501648,1610.22,3,TANCREDO NEVES
6863,41120060,-12.9777334,-38.501648,151.12,3,PERNAMBUES
6864,40220570,-12.9777334,-38.501648,281.89,1,ENGENHO VELHO DA FEDERACAO
6865,40100130,-12.9777334,-38.501648,4382.02,7,GARCIA
6866,41219660,-12.9777334,-38.501648,321.13000000000005,2,MATA ESCURA
6867,40279790,-12.9777334,-38.501648,170.74,2,PRQ BELA VISTA
6868,40255225,-12.9759983,-38.4910698,37289.670000000006,2,MATATU
6869,41830494,-12.9965844,-38.4687765,7531.280000000001,3,PITUBA
6870,40444300,-12.9366551,-38.5028505,4984.66,5,ROMA
6871,40484320,-12.9777334,-38.501648,806.34,4,AT DO CABRITO
6872,41490652,-12.9438247,-38.4776227,74.14,1,MUSSURUNGA I
6873,40320820,-12.9777334,-38.501648,656.1,1,CAIXA D AGUA
6874,40730290,-12.8499667,-38.4680978,1864.43,5,FAZ COUTOS
6875,40715402,-12.8821249,-38.4695497,8935.289999999999,8,RIO SENA
6876,41610195,-12.9365481,-38.3622557,1366.29,2,ITAPUA
6877,40321085,-12.9596828,-38.4939636,1227.26,3,CAIXA D AGUA
6878,40385050,-12.9777334,-38.501648,233.98,1,BOA VISTA DE SAO CAETANO
6879,40720041,-12.9777334,-38.501648,105.91,1,PERIPERI
6880,41130750,-12.9777334,-38.501648,4303.55,3,PERNAMBUES
6881,40435850,-12.9777334,-38.501648,4376.92,4,MASSARANDUBA
6882,41490408,-12.9139224,-38.363813,2600.82,4,MUSSURUNGA I
6883,41388052,-12.9185846,-38.4214738,461.47,1,NOVO MAROTINHO
6884,41213784,-12.9777334,-38.501648,387.83,3,SUSSUARANA
6885,40280140,-12.9777334,-38.501648,1599.0900000000001,4,PRQ BELA VISTA
6886,41330260,-12.9777334,-38.501648,99.26,1,CAJAZEIRAS
6887,41270310,-12.9777334,-38.501648,751.74,2,CAMPINAS DE PIRAJA
6888,41920640,-12.9777334,-38.501648,1787.39,2,STA CRUZ
6889,40252150,-12.9777334,-38.501648,42.1,1,COSME DE FARIAS
6890,40391390,-12.9777334,-38.501648,73.53,1,S CAETANO
6891,41311380,-12.9777334,-38.501648,157.64,1,AGUAS CLARAS
6892,41207500,-12.9777334,-38.501648,547.83,1,TANCREDO NEVES
6893,40385190,-12.9777334,-38.501648,228.84,1,BOA VISTA DE SAO CAETANO
6894,40365714,-12.9777334,-38.501648,114.89,1,CURUZU
6895,41298895,-12.8607378,-38.4430381,532.33,1,BOCA DA MATA DE VALERIA
6896,41915490,-12.9777334,-38.501648,941.57,2,STA CRUZ
6897,40421212,-12.9201937,-38.4988711,23.59,1,RIBEIRA
6898,41343155,-12.9777334,-38.501648,75.96,1,CAJAZEIRAS
6899,40421130,-12.9777334,-38.501648,221.6,2,RIBEIRA
6900,40451000,-12.9777334,-38.501648,298.02,1,URUGUAI
6901,41270090,-12.9258332,-38.47289019999999,1637.66,1,CAMPINAS DE PIRAJA
6902,41650080,-12.9777334,-38.501648,16325.77,5,PIATA
6903,41370410,-12.9159573,-38.4237757,138.01,2,JD NOVA ESPERANCA
6904,41615004,-12.9777334,-38.501648,354.86,1,AT DO COQUEIRINHO
6905,41250160,-12.9777334,-38.501648,5775.86,8,S MARCOS
6906,40391358,-12.9348899,-38.4853554,42.66,1,S CAETANO
6907,41611130,-12.9777334,-38.501648,3748.31,3,NOVA BRASILIA DE ITAPUA
6908,41200035,-12.9476873,-38.460266,1384.82,2,ENGOMADEIRA
6909,40713530,-12.9777334,-38.501648,9369.269999999999,2,ITACARANHA
6910,40335755,-12.9526945,-38.4864784,9338.710000000001,11,PERO VAZ
6911,40040020,-12.9777334,-38.501648,1267.63,1,NAZARE
6912,41320875,-12.9056319,-38.4272411,1760.69,4,CASTELO BRANCO
6913,40354102,-12.9461103,-38.4796646,40.26,1,FAZ GRANDE DO RETIRO
6914,41290410,-12.8998884,-38.463726,2689.73,5,PIRAJA
6915,41192040,-12.9777334,-38.501648,1792.9099999999999,5,NARANDIBA
6916,41210140,-12.9777334,-38.501648,468.51,3,TANCREDO NEVES
6917,40260280,-12.9762443,-38.489398,23174.989999999998,11,LUIS ANSELMO
6918,41330375,-12.9030481,-38.4145961,21794.59,1,CAJAZEIRAS
6919,41330690,-12.9777334,-38.501648,50.01,1,CAJAZEIRAS VIII
6920,41219745,-12.9338677,-38.4589983,777.26,2,MATA ESCURA
6921,40335035,-12.9494438,-38.4864821,5496.06,2,PERO VAZ
6922,41510490,-12.9777334,-38.501648,1619.6,2,S CRISTOVAO
6923,41120690,-12.9721802,-38.4583901,219.31,2,PERNAMBUES
6924,41610610,-12.9777334,-38.501648,731.96,2,ITAPUA
6925,41915770,-12.9777334,-38.501648,1807.07,5,STA CRUZ
6926,41490352,-12.9118348,-38.3695908,1880.12,5,MUSSURUNGA I
6927,41245075,-12.9218175,-38.4470365,613.1,3,PAU DA LIMA
6928,40050003,-12.9804276,-38.5093289,269.02,3,NAZARE
6929,41515090,-12.9274933,-38.3734383,41.04,1,BAIRRO DA PAZ
6930,41500233,-12.9161631,-38.3506527,11911.559999999998,5,S CRISTOVAO
6931,40243075,-12.9777334,-38.501648,3121.24,1,ENGENHO VELHO DE BROTAS
6932,41322095,-12.903273,-38.44220420000001,3496.6800000000003,3,CASTELO BRANCO
6933,40435020,-12.9777334,-38.501648,1987.93,3,MASSARANDUBA
6934,41342866,-12.9112321,-38.4010033,791.09,1,CAJAZEIRAS
6935,41600810,-12.9323764,-38.3387612,5051.37,10,STELLA MARIS
6936,40285460,-12.9777334,-38.501648,453.93,6,BROTAS
6937,42500220,-12.9777334,-38.501648,667.0799999999999,3,ITAMOABO ILHA DE MARE
6938,40730330,-12.9777334,-38.501648,17953.02,1,FAZ COUTOS
6939,40370540,-12.9777334,-38.501648,4298.48,5,LIBERDADE
6940,40717150,-12.9777334,-38.501648,1006.21,1,PLATAFORMA
6941,40315495,-12.96076,-38.4881132,548.77,1,PAU MIUDO
6942,41321123,-12.9048832,-38.430109,48.42,1,CASTELO BRANCO
6943,41710300,-12.9741942,-38.4300232,262.56,3,BOCA DO RIO
6944,40231220,-12.9777334,-38.501648,164.25,1,FEDERACAO
6945,40015040,-12.9777334,-38.501648,880.25,4,COMERCIO
6946,40070255,-12.9881265,-38.51449150000001,3925.39,2,BARRIS
6947,41680370,-12.9777334,-38.501648,16348.57,3,PATAMARES
6948,40300080,-12.9618102,-38.4978857,66.05,1,BX DE QUINTAS
6949,41610460,-12.9777334,-38.501648,19009.469999999998,4,ITAPUA
6950,41490386,-12.9160965,-38.36320070000001,1156.4,3,MUSSURUNGA I
6951,40710011,-12.9777334,-38.501648,3670.49,1,ESCADA
6952,40245760,-12.9777334,-38.501648,53.13,1,ENGENHO VELHO DE BROTAS
6953,40313100,-12.9777334,-38.501648,1210.67,1,CIDADE NOVA
6954,41219890,-12.9777334,-38.501648,14.08,1,MATA ESCURA
6955,41750230,-12.9777334,-38.501648,1674.0,1,ARMACAO
6956,41490512,-12.9166891,-38.3707023,491.76,1,MUSSURUNGA I
6957,41705220,-12.9777334,-38.501648,975.25,2,BOCA DO RIO
6958,40313715,-12.9525544,-38.4693275,2221.28,1,CIDADE NOVA
6959,40240575,-12.9777334,-38.501648,207.28,1,ENGENHO VELHO DE BROTAS
6960,41250426,-12.936185,-38.417692,2059.09,3,S MARCOS
6961,40720370,-12.9777334,-38.501648,260.32,2,PERIPERI
6962,41215800,-12.9777334,-38.501648,403.28,1,SUSSUARANA
6963,40280160,-12.9777334,-38.501648,336.18,1,PRQ BELA VISTA
6964,41500630,-12.9777334,-38.501648,7622.19,1,S CRISTOVAO
6965,40296370,-12.9777334,-38.501648,6369.900000000001,10,CANDEAL
6966,41950470,-12.9777334,-38.501648,1233.83,2,RIO VERMELHO
6967,40140160,-12.9777334,-38.501648,4538.07,3,BARRA
6968,40420260,-12.9777334,-38.501648,5308.04,5,RIBEIRA
6969,40715790,-12.9777334,-38.501648,8828.019999999999,4,ITACARANHA
6970,40349160,-12.9777334,-38.501648,675.36,1,AT DO PERU
6971,40390065,-12.9270977,-38.48001,1424.58,1,S CAETANO
6972,41207604,-12.9777334,-38.501648,1528.36,1,TANCREDO NEVES
6973,41213620,-12.9777334,-38.501648,1136.58,1,SUSSUARANA
6974,41710480,-12.9777334,-38.501648,277.76,1,BOCA DO RIO
6975,40330680,-12.9777334,-38.501648,746.13,1,IAPI
6976,41215590,-12.9777334,-38.501648,1034.51,2,SUSSUARANA
